,日期,IMEI,00:00-01:00经度,00:00-01:00纬度,01:00-02:00经度,01:00-02:00纬度,02:00-03:00经度,02:00-03:00纬度,03:00-04:00经度,03:00-04:00纬度,04:00-05:00经度,04:00-05:00纬度,05:00-06:00经度,05:00-06:00纬度,06:00-07:00经度,06:00-07:00纬度,07:00-08:00经度,07:00-08:00纬度,08:00-09:00经度,08:00-09:00纬度,09:00-10:00经度,09:00-10:00纬度,10:00-11:00经度,10:00-11:00纬度,11:00-12:00经度,11:00-12:00纬度,12:00-13:00经度,12:00-13:00纬度,13:00-14:00经度,13:00-14:00纬度,14:00-15:00经度,14:00-15:00纬度,15:00-16:00经度,15:00-16:00纬度,16:00-17:00经度,16:00-17:00纬度,17:00-18:00经度,17:00-18:00纬度,18:00-19:00经度,18:00-19:00纬度,19:00-20:00经度,19:00-20:00纬度,20:00-21:00经度,20:00-21:00纬度,21:00-22:00经度,21:00-22:00纬度,22:00-23:00经度,22:00-23:00纬度,23:00-00:00经度,23:00-00:00纬度
491,20160301,129e017e83bc4be58b46c368f19aa032,121.48031,31.29606,121.48031,31.29606,121.48031,31.29606,121.48031,31.29606,121.48031,31.29606,121.48031,31.29606,121.48031,31.29606,121.48031,31.29606,121.48031,31.29606,121.47954,31.29425,121.47397,31.29346,121.48031,31.29606,121.48031,31.29606,,,121.48031,31.29606,121.47954,31.29425,121.49228,31.26182,121.48031,31.29606,121.47954,31.29425,121.47954,31.29425,121.47954,31.29425,121.48539,31.29688,121.48031,31.29606,121.48031,31.29606
492,20160301,4ab6863bdd0c898e236adfc6fafd2307,,,,,,,,,,,,,,,121.43966,31.34692,121.47433,31.34148001,,,,,,,121.51089,31.27656001,121.51855,31.26393001,,,121.51855,31.26393001,121.51855,31.26393001,,,121.50898,31.27708001,,,,,121.51855,31.26393001,121.51855,31.26393001,121.51855,31.26393001
493,20160301,100431bf47facd88c0c3c9166f77cb0b,121.52326,31.31356201,121.52326,31.31356201,121.52326,31.31356201,121.52326,31.31356201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.49285,31.36566001,121.50197,31.31841001,,,,,,,,
494,20160301,7727335113df4154c0493309e7475274,121.516,31.24090001,121.51965,31.23784001,121.51965,31.23784001,121.51965,31.23784001,121.51965,31.23784001,121.51965,31.23784001,121.51965,31.23784001,121.51965,31.23784001,121.51965,31.23784001,121.51965,31.23784001,121.51965,31.23784001,121.51965,31.23784001,121.51965,31.23784001,,,,,121.51965,31.23784001,121.51965,31.23784001,121.516,31.24090001,121.51965,31.23784001,121.51965,31.23784001,121.51965,31.23784001,121.51965,31.23784001,121.51965,31.23784001,121.51965,31.23784001
495,20160301,4a6a9f2120b1cc6c0ab34533978eafc2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,20160301,9a844d52d9624cd22bd33ab62cd2900b,,,,,,,,,,,,,,,,,,,121.4175,31.19619001,,,,,,,,,,,,,,,121.40816,31.20246001,121.40711,31.23242001,121.4325,31.24942001,121.4325,31.24942001,121.4325,31.24942001,121.4325,31.24942001,121.4325,31.24942001
497,20160301,692f9c77541cd55c3b49ec9b4a26a1fb,121.48909,31.18010001,121.48909,31.18010001,121.48909,31.18010001,121.48909,31.18010001,121.6521889,30.97965,121.48909,31.18010001,121.48909,31.18010001,121.3203611,31.1387389,,,121.48909,31.18010001,121.48909,31.18010001,121.48909,31.18010001,121.44355,31.21520001,121.43901,31.22171001,121.45071,31.21366001,121.45071,31.21366001,121.45071,31.21366001,,,,,121.45071,31.21366001,,,,,,,,
498,20160301,745db21929a2a44e7ac6965153ce40dd,121.48916,31.13722001,121.505627,31.12817401,121.505627,31.12817401,121.505627,31.12817401,121.505627,31.12817401,121.505627,31.12817401,121.505627,31.12817401,121.505627,31.12817401,,,,,121.386332,31.17084301,,,,,121.39367,31.17358001,121.38779,31.17449001,121.38779,31.17449001,,,121.51774,31.13669001,121.505627,31.12817401,121.505627,31.12817401,121.505627,31.12817401,121.505627,31.12817401,121.505627,31.12817401,121.505627,31.12817401
499,20160301,7ab6e89e98a3e5f176aaf5fd091df782,121.434,31.41110001,121.434,31.41110001,121.434,31.41110001,121.434,31.41110001,121.434,31.41110001,121.434,31.41110001,121.434,31.41110001,121.434,31.41110001,121.41957,31.41816001,,,121.41957,31.41816001,121.42889,31.41747001,,,121.434,31.41110001,,,121.434,31.41110001,,,121.42,31.41470001,121.42,31.41470001,,,121.434,31.41110001,121.434,31.41110001,121.434,31.41110001,121.434,31.41110001
500,20160301,912d0d330a82711d934b5adf80c1a39b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.493805,31.290014,121.49249,31.28710001,,,,,,,,
501,20160301,05ec8e9e8e965a03f3ee5c839e6b89e1,,,,,,,,,,,,,,,,,,,121.59255,31.24224001,,,,,,,121.54638,31.22641001,,,,,,,,,,,121.62474,31.21588001,,,,,,,,
502,20160301,487adfc3efed020cf26d5500d4bf4220,121.25357,31.23429001,,,121.25357,31.23429001,121.25357,31.23429001,121.25357,31.23429001,,,,,,,121.25357,31.23429001,121.25357,31.23429001,,,121.25357,31.23429001,121.25357,31.23429001,,,,,,,121.25357,31.23429001,121.25357,31.23429001,,,121.25357,31.23429001,121.25357,31.23429001,,,,,,
503,20160301,d42e57a4cac462094793330857f07e36,,,,,,,,,,,,,,,,,121.5893,31.28280001,121.49625,31.16796,121.55608,31.18588,121.55608,31.18588,121.55608,31.18588,121.55608,31.18588,,,,,,,121.55608,31.18588,,,121.5893,31.28280001,121.5893,31.28280001,,,,,,
504,20160301,8520ddc25f83c44f5371a43f61ab1aef,,,,,,,,,,,,,,,,,,,,,121.47916,31.23264001,,,,,,,,,,,121.47743,31.23108001,,,,,121.47916,31.23264001,,,,,,,,
505,20160301,8728b57ed6431572e63d21b244b17c32,121.47815,31.25071001,121.47815,31.25071001,121.47815,31.25071001,121.47815,31.25071001,121.47815,31.25071001,121.47815,31.25071001,121.47533,31.25294001,,,,,,,,,,,121.47533,31.25294001,121.47533,31.25294001,,,121.47533,31.25294001,121.47533,31.25294001,121.47533,31.25294001,,,,,,,,,121.47533,31.25294001,121.47533,31.25294001
506,20160301,8812167f24d7888231797294976f9cb1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,20160301,70e1e154e83aaa72a98cf90d5c56bdb4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.48704,31.39240001,,,,,121.48704,31.39240001,121.48704,31.39240001,,,,,,,121.48704,31.39240001,,
508,20160301,5412b2ebc3905b4b49a6cab0487b88fc,121.45333,31.22367001,,,,,,,,,121.49318,31.37596001,,,121.49318,31.37596001,,,,,,,,,,,,,,,121.43111,31.25972001,,,121.45573,31.22267,,,,,121.5102,31.21339001,,,,,,
509,20160301,74acbc344eccfe75ceba3bb7f63a9055,,,,,,,,,,,,,,,,,,,,,,,,,,,121.80222,31.15083001,,,,,,,121.87846,30.88014,,,,,,,,,121.80222,31.15083001,,
510,20160301,11dc0d2ec8405f3393e6acf78283c402,,,,,,,,,,,,,121.63125,30.9792611,,,,,,,,,,,,,,,121.44084,31.27371001,,,121.49669,31.23897001,121.49669,31.23897001,,,,,121.49669,31.23897001,121.49536,31.08254,121.42337,31.28576001,,
511,20160301,f40f184c488dccf1b57049310777e6dc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512,20160301,6f0645723a1924e8a2adc3532c46ac2a,121.39694,31.21583001,121.39694,31.21583001,121.40072,31.21715001,121.40072,31.21715001,121.40072,31.21715001,121.40072,31.21715001,121.40072,31.21715001,121.40072,31.21715001,,,,,121.40072,31.21715001,121.38635,31.20833001,,,,,,,121.70775,31.17472001,,,,,,,,,,,,,,,,
513,20160301,a7c2259177df3ece92354163bc56084c,,,121.39258,31.38014001,121.39258,31.38014001,,,,,,,121.39258,31.38014001,121.39258,31.38014001,,,121.37913,31.19474001,121.38982,31.21461001,,,,,,,,,,,,,,,,,,,121.41222,31.21194,121.28634,31.20043001,,,121.39258,31.38014001
514,20160301,218aeb53894a649e0886b9576ac979cc,,,,,,,,,,,,,,,,,,,,,,,,,,,121.38677,30.86981001,,,,,,,,,,,,,,,,,,,,
515,20160301,7ffb48836d5b56ef9249f11eaf45d30d,,,,,,,,,,,,,,,,,,,,,,,,,,,121.16916,31.43694,,,,,,,,,,,,,,,,,,,,
516,20160301,2e2717dbc55a11ae9bd69969533eb9bd,121.52445,31.02638001,121.52445,31.02638001,121.52445,31.02638001,121.52445,31.02638001,121.52445,31.02638001,121.52445,31.02638001,121.52445,31.02638001,,,,,121.535093,31.06907101,121.535093,31.06907101,,,,,121.51497,31.07989001,121.535093,31.06907101,121.535093,31.06907101,121.51173,31.04369001,121.52445,31.02638001,121.52445,31.02638001,121.52445,31.02638001,121.52445,31.02638001,121.52445,31.02638001,121.52445,31.02638001,121.52445,31.02638001
517,20160301,0d668e6c89ef80255476100401b42128,121.42528,31.26833001,121.42528,31.26833001,121.42528,31.26833001,,,,,121.42528,31.26833001,121.42528,31.26833001,121.42528,31.26833001,121.42528,31.26833001,121.42528,31.26833001,121.42528,31.26833001,121.42528,31.26833001,121.42528,31.26833001,121.42528,31.26833001,121.42528,31.26833001,121.42528,31.26833001,,,121.41989,31.26660001,121.41694,31.26388001,,,121.42719,31.26394001,121.42528,31.26833001,121.42528,31.26833001,121.42528,31.26833001
518,20160301,a55af15767190f246c9578daa14c286d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.51274,31.23111001,,,,,,,,,,,,,,
519,20160301,87f93514f6ce99971ef288eaf8615967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520,20160301,c1acdc9ffe27b285566782937ad35021,121.43262,31.18580001,121.43262,31.18580001,121.43262,31.18580001,121.43262,31.18580001,121.43262,31.18580001,121.43262,31.18580001,121.43262,31.18580001,121.43262,31.18580001,121.43262,31.18580001,,,121.43456,31.19081001,121.43262,31.18580001,121.43262,31.18580001,121.43456,31.19081001,121.43456,31.19081001,121.43262,31.18580001,121.43262,31.18580001,121.43262,31.18580001,,,121.43262,31.18580001,121.43262,31.18580001,121.43262,31.18580001,121.43262,31.18580001,121.43262,31.18580001
521,20160301,916aadcc5c17d298e78476854925e4d5,,,,,,,,,,,,,121.36134,31.34876,121.369247,31.34586701,,,,,,,,,,,,,,,121.455851,31.23197156,,,,,,,,,,,121.36134,31.34876,121.36134,31.34876,,
522,20160301,aa366c7f28eb5be8dccebf136e956e3f,121.47433,31.34148001,121.51734,31.23067,121.51734,31.23067,121.51734,31.23067,121.51734,31.23067,121.51734,31.23067,121.51734,31.23067,,,,,,,,,,,,,,,121.556,31.18820001,,,121.44182,31.21306001,121.46326,31.24593001,,,,,121.48351,31.29443001,,,121.51417,31.22489001,121.52797,31.31469001
523,20160301,f23f413e0dc0c9036361ebd560da17c0,,,,,,,,,,,,,,,,,121.4466,31.21527001,121.44631,31.22564001,121.44631,31.22564001,121.44631,31.22564001,,,121.44631,31.22564001,121.44631,31.22564001,121.44631,31.22564001,121.44625,31.22575001,,,,,121.44631,31.22564001,121.4454115,31.21479516,,,121.55111,31.10673,,
524,20160301,2b4fc618230fa793500c7d7b8d8f24e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.45333,31.22367001,121.44846,31.21952001,121.45573,31.22267001,121.44353,31.31531001,121.4323,31.33988001,121.4323,31.33988001,121.4323,31.33988001,121.4323,31.33988001
525,20160301,5db7ab18e3016813fea4d87efe2e6add,121.42957,31.21632001,121.484,31.22390001,,,121.47779,31.25361001,121.47433,31.34148001,121.48399,31.34333001,,,,,121.42933,31.24591001,121.48913,31.25130001,121.45879,31.26883001,,,,,121.48722,31.23055001,121.46393,31.21678001,121.4267,31.18419001,121.46147,31.24205001,121.81724,31.11542001,121.81724,31.11542001,,,121.81724,31.11542001,121.81724,31.11542001,,,,
526,20160301,ed424dfc3f0cd4b86d98a6c71e0cd301,,,,,,,,,,,,,,,,,121.4945,31.14566001,,,121.49294,31.14201001,,,,,,,,,,,,,,,,,,,,,,,,,,
527,20160301,7a60e7909c5112172db7dc0f4b41ea9a,,,,,,,,,,,,,,,,,,,,,,,121.38857,31.25637001,,,,,,,,,,,121.41421,31.23892001,,,,,,,,,121.76886,31.10888,,
528,20160301,72bb4f8e074a584fc6ddc7bb23af5bc5,121.476581,31.22630701,121.476581,31.22630701,121.476581,31.22630701,121.476581,31.22630701,121.476581,31.22630701,121.476581,31.22630701,121.476581,31.22630701,121.476581,31.22630701,121.476581,31.22630701,,,,,121.476581,31.22630701,,,121.476581,31.22630701,121.476581,31.22630701,121.476581,31.22630701,121.476581,31.22630701,,,121.476581,31.22630701,,,121.476581,31.22630701,121.476581,31.22630701,121.476581,31.22630701,121.476581,31.22630701
529,20160301,7ab3bd59a64631efb493ffe1f9911512,,,,,,,,,,,,,121.49249,31.28710001,,,,,,,121.53917,31.22840001,121.39205,31.18383001,121.3566,31.17225001,,,121.43836,31.17620001,,,,,,,,,,,,,121.52153,31.22810001,121.47133,31.21421001,121.51984,31.23291001
530,20160301,22a6eb585ec1d511de9b354be64ab7f8,,,,,,,121.51089,31.27656001,121.51089,31.27656001,121.51089,31.27656001,121.51089,31.27656001,121.51089,31.27656001,121.51089,31.27656001,121.51089,31.27656001,121.423,31.13925,121.51089,31.27656001,,,121.41861,31.12666001,121.46987,31.13338,,,121.49628,31.27695001,,,,,121.51089,31.27656001,121.51089,31.27656001,121.51089,31.27656001,121.51089,31.27656001,121.51089,31.27656001
531,20160301,0c9a67102ee33cf49af74689fbedf012,,,121.48944,31.26972001,121.48944,31.26972001,121.48944,31.26972001,121.48944,31.26972001,121.48944,31.26972001,121.48944,31.26972001,,,121.49978,31.26759001,,,,,,,121.49978,31.26759001,,,,,121.49554,31.26744001,121.49978,31.26759001,,,121.48944,31.26972001,121.48944,31.26972001,121.48944,31.26972001,121.48944,31.26972001,121.48944,31.26972001,121.48944,31.26972001
532,20160301,e73fdb4f9dfa74a028aaae950e711c3d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533,20160301,7c2c0e3f056800a3fd8612929028175b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534,20160301,432ed49ac9e125bf93840c4720a3f4f1,121.48944,31.26972001,121.48944,31.26972001,121.48944,31.26972001,121.48944,31.26972001,121.48944,31.26972001,121.48944,31.26972001,121.48944,31.26972001,121.48944,31.26972001,,,121.48944,31.26972001,,,121.48944,31.26972001,121.48944,31.26972001,121.48944,31.26972001,121.48944,31.26972001,121.48944,31.26972001,121.48944,31.26972001,,,121.48944,31.26972001,121.48944,31.26972001,,,121.48944,31.26972001,121.48944,31.26972001,121.48944,31.26972001
535,20160301,6d9ed9816504e845da3ee525af59b66e,,,,,,,,,,,,,,,,,,,,,,,,,,,121.52193,31.18936001,,,,,,,,,,,,,,,,,,,,
536,20160301,3b6d8848f8d9c850599c92a6ba2b7461,121.63697,31.21873001,121.63697,31.21873001,121.64601,31.21622001,121.63697,31.21873001,121.63697,31.21873001,121.63697,31.21873001,121.64601,31.21622001,121.55333,31.20527001,121.43901,31.22171001,,,121.42489,31.21013001,121.42489,31.21013001,121.42489,31.21013001,121.61684,31.22693001,,,,,121.63697,31.21873001,121.63697,31.21873001,121.64601,31.21622001,,,121.64601,31.21622001,121.63697,31.21873001,,,121.63697,31.21873001
537,20160301,9a7802a3e7168a86d93fda0bc19dc79a,121.58321,31.27252001,121.58321,31.27252001,121.58321,31.27252001,121.58321,31.27252001,121.58321,31.27252001,121.58321,31.27252001,121.58321,31.27252001,121.58321,31.27252001,,,121.58321,31.27252001,121.58321,31.27252001,121.58321,31.27252001,121.58321,31.27252001,121.58321,31.27252001,,,121.58321,31.27252001,,,121.57983,31.26657001,,,121.45333,31.22367001,121.43235,31.23227001,,,121.28641,31.24323001,,
538,20160301,ff87e212a3467d364ffb9174f110ca60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539,20160301,833b4cee7be24c4473222ca4feb675ef,,,121.67516,31.26291,121.67516,31.26291,121.67516,31.26291,121.67516,31.26291,121.67516,31.26291,121.67516,31.26291,121.67516,31.26291,,,121.463251,31.26727301,121.463251,31.26727301,,,121.67516,31.26291,,,,,,,,,121.67516,31.26291,,,,,,,121.67516,31.26291,121.67516,31.26291,,
540,20160301,23e625aa7a2dba06dbc7336ad567a865,121.40697,31.28080001,121.40697,31.28080001,121.40697,31.28080001,121.40697,31.28080001,121.40697,31.28080001,121.40697,31.28080001,,,,,,,,,,,,,,,,,,,,,,,121.441311,31.25856901,121.41989,31.26660001,121.40697,31.28080001,121.40697,31.28080001,,,,,121.40697,31.28080001
541,20160301,f8c86c631341f44e93a0c1177eddeb36,121.52061,31.23093001,121.52061,31.23093001,121.52061,31.23093001,121.52061,31.23093001,121.52061,31.23093001,121.52061,31.23093001,121.52061,31.23093001,121.52061,31.23093001,121.52061,31.23093001,121.52061,31.23093001,,,,,121.52061,31.23093001,121.52061,31.23093001,121.52061,31.23093001,,,121.52061,31.23093001,,,,,121.52061,31.23093001,,,121.52061,31.23093001,121.52061,31.23093001,121.52061,31.23093001
542,20160301,d5909aec97e151a1ddee2099f7bd9ee7,,,,,,,,,,,,,121.5946,31.03561001,,,121.51417,31.22489001,121.51417,31.22489001,,,,,,,,,,,,,121.51417,31.22489001,,,121.59844,31.03003001,,,,,,,121.59844,31.03003001,,
543,20160301,2c3f1d3f84e433c269b630cb03309735,,,,,,,,,,,,,,,121.38277,31.18916001,121.38277,31.18916001,,,,,121.38277,31.18916001,121.38277,31.18916001,121.38283,31.18919,121.38277,31.18916001,121.38277,31.18916001,121.38277,31.18916001,121.38277,31.18916001,121.38277,31.18916001,121.38277,31.18916001,121.38277,31.18916001,121.38277,31.18916001,121.38277,31.18916001,121.38277,31.18916001
544,20160301,e9903a068c4726cbd719502cf268c16f,121.53833,31.24111001,121.53833,31.24111001,121.53833,31.24111001,121.53833,31.24111001,121.53833,31.24111001,121.53833,31.24111001,121.53833,31.24111001,121.53867,31.24016001,121.53867,31.24016001,121.53867,31.24016001,121.535,31.24030001,121.53867,31.24016001,,,121.53833,31.24111001,121.53867,31.24016001,,,,,121.53056,31.23595001,,,121.535,31.23240001,121.53833,31.24111001,121.53833,31.24111001,121.53833,31.24111001,121.53833,31.24111001
545,20160301,0107775c3ddcf9dc6439cc264d038f73,,,,,,,,,,,,,,,,,,,,,121.36519,31.26763001,,,,,,,,,,,,,,,,,,,,,,,,,,
546,20160301,b9a1c99b679ff566b1d401e8be8d47e7,,,,,,,,,,,,,,,121.14601,31.25827001,,,,,,,,,121.140964,31.27173601,121.140964,31.27173601,121.140964,31.27173601,,,,,121.140964,31.27173601,121.14161,31.25155001,,,,,,,,,,
547,20160301,ceb12d563c0e2e1374de411313aa05e7,121.43454,31.17283001,121.43454,31.17283001,121.43454,31.17283001,121.43454,31.17283001,121.43454,31.17283001,121.43454,31.17283001,121.43454,31.17283001,121.43454,31.17283001,,,,,,,,,,,,,,,,,,,,,121.43748,31.17011001,,,,,,,,,,
548,20160301,065cd83110c09a6c37927459471c9ea4,121.443126,31.25607101,121.443126,31.25607101,,,,,121.443126,31.25607101,121.443126,31.25607101,,,,,121.443126,31.25607101,121.37355,31.44884,,,121.41167,31.21944001,,,,,121.41192,31.21782001,121.41192,31.21782001,,,121.41192,31.21782001,121.443126,31.25607101,121.443126,31.25607101,,,121.443126,31.25607101,121.443126,31.25607101,121.443126,31.25607101
549,20160301,de58acad735ea243425b0d12636218e2,,,,,,,,,,,,,,,,,,,,,121.65862,31.23954001,,,121.65862,31.23954001,,,121.65862,31.23954001,121.65862,31.23954001,121.65862,31.23954001,121.65862,31.23954001,121.65862,31.23954001,,,,,,,,,,
550,20160301,d0a98bd0e80d37cad76074248ff0d972,121.52806,31.32231001,,,,,121.52806,31.32231001,,,,,121.52806,31.32231001,,,,,121.52797,31.31469001,,,,,,,,,,,,,,,,,,,,,,,,,121.52806,31.32231,,
551,20160301,55dca74601eafcaf95c58b8e9d5f355f,121.55608,31.18588001,121.55608,31.18588001,121.55608,31.18588001,121.55608,31.18588001,121.55608,31.18588001,121.55608,31.18588001,121.55608,31.18588001,121.55608,31.18588001,,,,,,,,,,,,,,,,,,,121.55988,31.19589001,121.53326,31.20986001,121.54944,31.18493001,121.55608,31.18588001,121.55608,31.18588001,121.55608,31.18588001,121.55608,31.18588001
552,20160301,e8b6216433da8fc792917a20dc879c6d,,,121.626,31.24620001,121.626,31.24620001,,,121.63665,31.25144001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.63665,31.25144001,121.63665,31.25144001,121.63665,31.25144001
553,20160301,1912a8c6d488187c8004defd7d3a1686,121.44273,31.21749001,121.44273,31.21749001,121.44273,31.21749001,,,,,121.44273,31.21749001,,,121.44273,31.21749001,121.44273,31.21749001,121.44273,31.21749001,121.44273,31.21749001,,,121.44273,31.21749001,,,,,,,121.44273,31.21749001,,,121.44273,31.21749001,121.49583,31.23861001,121.496,31.2414806,121.496,31.2414806,121.44355,31.21520001,,
554,20160301,909449b80859f14d681102f7ed7e8f3c,,,,,,,,,,,,,,,,,121.43946,31.21639001,121.43946,31.21639001,121.43946,31.21639001,121.43946,31.21639001,121.4267,31.18419001,121.4236,31.17947001,,,121.43946,31.21639001,121.43262,31.18580001,121.44355,31.21520001,121.43946,31.21639001,121.43946,31.21639001,,,121.43946,31.21639001,121.43946,31.21639001,121.43625,31.19622001
555,20160301,d604200ed6f9bebb7ac38fe6c6d34b31,121.60611,31.26778,,,,,,,,,,,,,,,121.53392,31.32742001,,,121.378,31.15441001,121.37753,31.16284001,,,121.428191,31.21079101,,,,,,,121.44355,31.21520001,121.45333,31.22367001,,,121.47589,31.20974001,,,121.48681,30.83617,,
556,20160301,9d2324c42fe6557848aa671a62a5ba6f,121.87725,30.8787611,,,,,121.44379,31.20903001,121.4544194,30.9075,,,,,,,121.43043,31.19657,121.458,31.22933001,121.5804,31.3338,,,121.41549,31.22115,121.38624,31.21226001,121.38624,31.21226001,121.38624,31.21226001,,,121.44631,31.22564001,121.4433,31.22564,121.38624,31.21226001,121.38624,31.21226001,121.38624,31.21226001,121.38624,31.21226001,121.38624,31.21226001
557,20160301,8599715d64e8b3b343718adb7473efc9,121.40611,31.28555001,121.40611,31.28555001,121.40611,31.28555001,121.40611,31.28555001,121.40611,31.28555001,121.40611,31.28555001,121.418404,31.27574901,121.5453,31.21150001,,,,,,,,,,,,,,,,,,,,,,,,,121.38721,31.25379001,121.40216,31.28423001,121.40216,31.28423001,121.40216,31.28423001
558,20160301,32a5789eacd281ef5c21947ba7921460,,,,,,,,,,,,,,,,,,,,,,,,,,,121.38825,31.61939001,121.59472,31.33809001,,,,,,,121.81459,31.54292001,121.81459,31.54292001,121.81459,31.54292001,121.81459,31.54292001,121.81459,31.54292001,121.81459,31.54292001
559,20160301,1bbc0eb7c1d535a76775c14d77a21b92,,,,,,,,,,,,,,,,,,,121.54823,31.27491001,,,121.4970282,31.27727848,,,121.4246,31.18587001,121.4246,31.18587001,121.4246,31.18587001,121.4228186,31.18812524,121.54823,31.27491001,,,,,,,,,121.6028194,31.1960611,,
560,20160301,bebe995e602be29e7b7fa04bfd57fb0a,121.46111,31.39138001,,,,,,,,,,,,,,,,,,,,,,,,,121.37377,31.19142001,,,121.52309,31.22504001,121.48916,31.13722001,,,121.49305,31.16746001,,,121.52309,31.22504001,121.48176,31.23285001,121.45688,31.23469001,121.42873,31.35356001
561,20160301,734fb84252e0ae5ed608662915a6934f,121.41444,31.16833001,,,,,,,,,,,,,,,,,121.421915,31.16473801,,,121.40861,31.16194001,,,121.3407694,30.9990889,,,,,,,,,121.41444,31.16833001,,,121.41444,31.16833001,121.40861,31.16194001,,,121.36916,30.9898
562,20160301,173d868c531052b76bdc49bfb9008c94,121.528,31.15033001,121.20476,31.19643,,,,,121.43814,31.07740001,,,121.5064306,30.9085306,121.528,31.15033001,,,,,121.528,31.15033001,,,,,121.4002,31.18735001,121.4002,31.18735001,121.4002,31.18735001,,,,,121.38277,31.18916001,121.37913,31.19474001,121.37913,31.19474001,121.37913,31.19474001,121.37913,31.19474001,,
563,20160301,987624c3dc7194b1b18cd4b3686624e0,121.5003,31.25650001,121.5003,31.25650001,121.5003,31.25650001,121.5003,31.25650001,,,121.5003,31.25650001,121.5003,31.25650001,121.5003,31.25650001,121.5003,31.25650001,121.5003,31.25650001,121.48237,31.24458001,121.45573,31.22267,,,,,121.41947,31.20753,121.45573,31.22267,,,,,121.4959,31.25801,,,121.505261,31.251893,121.49401,31.25868,121.49401,31.25868,121.49839,31.25588
564,20160301,19b4db3d42df61bbd304cc1bc8c9979e,,,,,,,,,,,,,,,,,,,121.48633,31.21750001,,,,,121.45289,31.19503,121.45289,31.19503001,121.45289,31.19503001,121.45289,31.19503001,121.45289,31.19503001,,,121.45289,31.19503001,121.45289,31.19503001,,,121.45289,31.19503001,121.49277,31.21722001,,
565,20160301,d7edb4a6471dc4647d5c096c84e79f19,,,,,,,,,,,,,121.51385,31.27246001,121.51385,31.27246001,121.51385,31.27246001,121.51385,31.27246001,121.51385,31.27246001,121.51385,31.27246001,,,121.51089,31.27656001,121.51385,31.27246001,,,121.51385,31.27246001,,,121.51385,31.27246001,121.51385,31.27246001,121.51385,31.27246001,,,,,,
566,20160301,202a8eda2bc4c56cc7b1d75e44741d44,121.45347,31.24435,121.45347,31.24435,121.45347,31.24435,121.45347,31.24435,121.45347,31.24435,121.45347,31.24435,121.45347,31.24435,121.45347,31.24435,121.45347,31.24435,121.45347,31.24435,121.45347,31.24435,,,,,121.45347,31.24435,121.45347,31.24435,,,,,,,121.45347,31.24435,,,121.45347,31.24435,121.45347,31.24435,121.45347,31.24435,121.45347,31.24435
567,20160301,1bd5811aa278a7a701637d1152a2782f,121.40069,31.24175001,121.40069,31.24175001,121.44595,31.0529,121.40069,31.24175001,121.40069,31.24175001,121.40069,31.24175001,121.40069,31.24175001,121.40069,31.24175001,121.40069,31.24175001,121.405,31.24800001,121.38947,31.16674001,,,,,,,121.393806,31.16907101,,,121.393806,31.16907101,121.38947,31.16674001,121.393806,31.16907101,121.393806,31.16907101,121.393806,31.16907101,121.40069,31.24175001,121.405,31.24800001,121.405,31.24800001
568,20160301,4fcc964ba185d9615c6bb481adf53072,,,,,,,,,,,,,121.53056,31.23595001,121.46501,31.03158001,121.4501,31.02267001,121.4501,31.02267001,,,121.4501,31.02267001,121.4501,31.02267001,,,121.4501,31.02267001,,,,,121.52418,31.15285,121.53313,31.22608001,121.53917,31.22840001,,,121.53313,31.22608001,121.53313,31.22608001,,
569,20160301,e05495184ac166367ebc47d75b9ba9ce,121.40527,31.30990001,121.42873,31.35356001,121.41957,31.41816001,,,,,,,,,,,,,,,121.41957,31.41816001,121.48363,31.23307001,,,,,,,121.81724,31.11542001,,,121.44355,31.21520001,121.46575,31.21261001,121.81724,31.11542001,,,121.81724,31.11542001,,,121.81724,31.11542001
570,20160301,d81cc2ec249420691c61af03012f54d9,121.31711,31.16115001,121.31711,31.16115001,121.31711,31.16115001,121.31711,31.16115001,121.31711,31.16115001,121.31711,31.16115001,121.31711,31.16115001,121.31711,31.16115001,121.31711,31.16115001,,,,,121.31711,31.16115001,121.31711,31.16115001,121.31711,31.16115001,121.31711,31.16115001,121.31711,31.16115001,121.31711,31.16115001,121.31711,31.16115001,121.31711,31.16115001,121.31711,31.16115001,,,121.31711,31.16115001,121.31711,31.16115001,121.31711,31.16115001
