,0,1,2,3,4,5,6,7,8,9,10,11
890,1508H7539915,环卫市容,跨门营业,反映上述地址羊肉馆店跨门营业，影响周边环境，请有关部门核实处理。（信息保密，无需回复。）,3929.462208,-12004.23112,2015-8-7 19:14,2015-8-7 19:16,2015-8-7 19:16,2015-8-10 14:20,12319上报,懿行路和炯路交叉口
891,1508H7474040,环卫市容,暴露垃圾,（反映人表示无人联系告知处理结果）反映人上述地址是一个垃圾堆放场，专门堆放建筑垃圾，但是没有做任何防护，建筑垃圾已超过围墙，导致起风时扬尘严重，影响周边居民正常生活，来电要求移除该垃圾堆放处，请核实处理并回复。,25157.70588,-17959.89061,2015-8-4 10:08,2015-8-4 10:14,2015-8-4 10:14,2015-8-7 17:04,12319上报,下盐路大川公路
892,1508H7539723,街面秩序,占道无证照经营,反映该处每天16:00~19:00有2个乱设摊（卖水果），影响市容及居民出行，请速核实处理。（信息保密，不需回复）,6265.110114,-11430.60923,2015-8-7 18:26,2015-8-7 18:50,2015-8-7 18:50,2015-8-11 14:12,12319上报,秀沿西路68弄(门口)
893,1508H7521528,街面秩序,占道无证照经营,反映该处现有乱设摊现象（每天21:00---次日02:30，一个夜排档摊位），油烟扰民，对此不满，反映多次始终没有改善，请尽快核实处理并回复。,6839.129475,-3403.593893,2015-8-6 22:39,2015-8-6 22:43,2015-8-6 22:43,2015-8-8 11:40,12319上报,锦安东路近169路终点站
894,1508H7521529,街面秩序,占道无证照经营,反映该处现有1乱设摊（油炸），影响市容通行及周边居民生活，反映后迟迟未见处理，对此不满，请尽快核实处理并回复。,7208.088899,-2839.971364,2015-8-6 22:39,2015-8-6 22:43,2015-8-6 22:43,2015-8-11 17:32,12319上报,牡丹路225弄门口
895,1508H7540014,环卫市容,跨门营业,反映该处店面每天19:30以后有跨门营业卖烧烤的现象，严重影响周边居民正常生活，对此表示不满，08月07日再次来电称投诉至今每天任何改善，每天晚上天天如此，请速核实处理并回复。,6167.694338,-3693.245669,2015-8-7 19:44,2015-8-7 19:47,2015-8-7 19:47,2015-8-10 16:00,12319上报,东建路480号西域部落
896,1508H7540414,街面秩序,占道无证照经营,反映该处每天18:00--22:00有设摊现象（卡拉OK收费设摊，起码三、四个摊位），噪音影响居民生活，称其投诉多次，但一直没有改善，要求城管无论怎么处理都要联系其，请核实处理并回复。,21563.06782,-4282.209446,2015-8-7 22:20,2015-8-7 22:28,2015-8-7 22:28,2015-8-12 12:31,12319上报,川沙路新源路
897,1508H7516219,街面秩序,占道无证照经营,反映该处晚上有乱设摊行为，一个摊位，经营夜排档，影响周边居民生活，请核实处理。,10163.75786,2862.976257,2015-8-6 14:05,2015-8-6 14:07,2015-8-6 14:07,2015-8-7 8:30,12319上报,金桥路835弄
898,1508H7463580,街面秩序,占道无证照经营,反映上述地址现有大量乱设摊现象，影响市容和通行，请尽快核实处理并回复。（反映人要求08月04日07:00以后必须回复！）,0,0,2015-8-4 5:38,2015-8-4 6:03,2015-8-4 6:03,2015-8-5 9:08,12319上报,向阳路234号
899,1508H7463781,街面秩序,占道无证照经营,反映上述地址每天05：00开始有乱设摊（卖早餐），油烟扰民，对此不满，请核实处理。（信息保密、不需回复）,0,0,2015-8-4 6:20,2015-8-4 6:57,2015-8-4 6:57,2015-8-6 9:54,12319上报,南泉北路1040弄
900,1508H7466573,街面秩序,占道无证照经营,【无需回复】反映该处现在有一辆黑色轿车正在卖冷饮，并用高音喇叭叫卖，要求相关部门立即到场取缔，请核实处理。（信息保密，无需回复）,12162.04279,2716.392801,2015-8-4 8:32,2015-8-4 8:38,2015-8-4 8:38,2015-8-4 15:04,12319上报,胶东路（金巷小区）29号至34号高层小区门口靠近785路公交车站附近
901,1508H7467023,街面秩序,占道无证照经营,【无需回复】反映该处全天有大量设摊现象（早点，水果，搭棚的中介），请核实处理。不需回复,6265.110114,-11430.60923,2015-8-4 8:38,2015-8-4 8:42,2015-8-4 8:42,2015-8-6 14:06,12319上报,秀沿西路68弄门口
902,1508H7521513,街面秩序,占道无证照经营,反映该处每天18:00以后有乱设摊（1个摊位，水果）请核实处理。,1833.332638,-8522.579786,2015-8-6 22:26,2015-8-6 22:44,2015-8-6 22:44,2015-8-10 14:20,12319上报,板泉路近长清路向北
903,1507H7431509,街面秩序,占道无证照经营,反映上述地址现有乱设摊现象（卡车设摊卖水果），影响道路通行，对此表示不满，请速核实处理。,0,0,2015-7-31 18:47,2015-7-31 19:29,2015-7-31 19:29,2015-8-3 13:57,12319上报,杨高中路民生路
904,1508H7432160,街面秩序,占道无证照经营,反映该处每天20:00~次日02:00有10个左右乱设摊（卖烧烤和炒面），影响市容及居民出行，请速核实处理。（信息保密，不需回复）,0,0,2015-8-1 2:29,2015-8-1 4:00,2015-8-1 9:21,2015-8-4 13:48,12319上报,三林路靠近灵岩南路
905,1508H7443208,街面秩序,占道无证照经营,反映该处现乱设摊严重，影响市容，请核实处理。,40976.13644,-29602.81775,2015-8-2 18:41,2015-8-2 18:47,2015-8-2 18:47,2015-8-4 14:33,12319上报,滨果公路东海农场菜市场门口
906,1508H7460857,环卫市容,暴露垃圾,反映上述地址黄沙堆积了三层高，风吹之后尘土飞扬，请速核实处理并回复。（联系电话：18017305913）,0,0,2015-8-3 15:50,2015-8-3 15:55,2015-8-3 15:55,2015-8-6 10:07,12319上报,万祥镇(黄沙港河边)
907,1507H7428995,街面秩序,占道无证照经营,"反映上述地址每天22:00-04:00,有20多个烧烤摊位，影响周边居民生活，请尽快核实处理并回复。",18290.76171,-2912.79978,2015-7-31 15:18,2015-7-31 15:20,2015-7-31 15:20,2015-8-3 8:43,12319上报,齐爱路创新中路北面
908,1507H7417108,街面秩序,占道无证照经营,反映该处每天18:00开始有大量乱设摊，请核实处理。（信息保密）,0,0,2015-7-30 19:48,2015-7-30 20:05,2015-7-30 20:05,2015-8-3 16:10,12319上报,宣中支路宣镇东路
909,1508H7444803,街面秩序,占道无证照经营,反映该处每天15:00~21:00有2个乱设摊（卖西瓜），影响市容及居民出行，请速核实处理。（信息保密，不需回复）,5641.18028,12955.42302,2015-8-3 7:18,2015-8-3 7:20,2015-8-3 7:20,2015-8-5 16:40,12319上报,江心沙路(三叉港)
910,1508H7444804,街面秩序,占道无证照经营,反映该处现有卡车贩设摊现象（卖西瓜），此影响市容和周边居民生活。故望相关部门尽快核实处理并回复。,0,0,2015-8-3 7:18,2015-8-3 7:23,2015-8-3 7:23,2015-8-5 16:39,12319上报,三叉港江心沙路（桥头）
911,1508H7481405,街面秩序,占道无证照经营,【无需回复】反映上述地址现有乱设摊现象（卖水果），要求马上到场，请尽快核实处理。,9058.591653,1190.851392,2015-8-4 17:06,2015-8-4 17:23,2015-8-4 17:23,2015-8-10 16:10,12319上报,德平路羽山路
912,1508H7432066,街面秩序,占道无证照经营,反映该处有设摊现象，影响生活，请核实处理。信息保密。,0,0,2015-8-1 0:23,2015-8-1 3:59,2015-8-1 3:59,2015-8-5 10:19,12319上报,川周公路3052弄附近
913,1508H7444053,街面秩序,占道无证照经营,反映该处现有乱设摊现象，对此不满，反映后未处理，请核实处理。（信息保密，无需回复）,2791.615391,-10393.91723,2015-8-3 4:30,2015-8-3 5:11,2015-8-3 9:59,2015-8-6 15:33,12319上报,三林路灵岩南路
914,1507H7404226,环卫市容,暴露垃圾,（信息保密不需回复）反映该处人行道上有堆满建筑材料，对此不满，请核实处理。（信息保密不需回复）,0,0,2015-7-30 8:53,2015-7-30 9:17,2015-7-30 15:44,2015-7-30 16:26,12319上报,三鲁公路林德路
915,1507H7404731,环卫市容,暴露垃圾,【与诉求人先行联系，如不清楚地址，请相关处理部门与其电话联系】反映该处现有大量混合垃圾堆积，曾向处理部门反映未果，对此不满，望处理并回复。,0,0,2015-7-30 8:59,2015-7-30 9:23,2015-7-30 9:23,2015-7-31 9:09,12319上报,赵环路9号门口
916,1508H7461935,街面秩序,占道无证照经营,（信息保密，无需回复。）反映该处每天18:00--3:00有一个乱设摊现象（一个烧烤摊），请核实处理。（信息保密，无需回复。）,7195.495331,-1406.614691,2015-8-3 16:39,2015-8-3 16:40,2015-8-3 16:40,2015-8-6 15:24,12319上报,迎春路千味拉面门口（水清木华小区旁）
917,1508H7448972,街面秩序,占道无证照经营,反映该处现有多辆卡车设摊卖水果，影响市容，请核实处理。,13837.89847,6334.891364,2015-8-3 8:54,2015-8-3 8:59,2015-8-3 9:06,2015-8-5 9:20,12319上报,高宝路20号门口
918,1508H7442346,街面秩序,占道无证照经营,（信息保密、不需回复）反映该处每天23:00到05:00有设摊卖烧烤、炒菜的现象，严重影响周围居民生活，请尽快核实处理。要求加强管理。（信息保密、不需回复）,4166.108064,-5981.053575,2015-8-2 15:11,2015-8-2 15:38,2015-8-2 15:38,2015-8-5 11:04,12319上报,昌里东路靠近南码头路
919,1508H7442718,街面秩序,占道无证照经营,反映该处有乱设摊现象，对此不满，请尽快核实处理。（苏JC0629）,18772.54348,-2661.625185,2015-8-2 16:23,2015-8-2 16:27,2015-8-2 16:27,2015-8-5 9:45,12319上报,创新中路377号
920,1508H7443473,街面秩序,占道无证照经营,反映该处每天17：00点开始有设摊现象，影响出行，请核实处理并回复。,0,0,2015-8-2 20:05,2015-8-2 20:12,2015-8-2 20:12,2015-8-3 14:00,12319上报,祝桥镇施镇路靠近航城五路
921,1508H7443474,街面秩序,占道无证照经营,反映该处现有乱设摊现象（卖烧烤，每天17:00--18:00开始持续至晚上），油烟扰民，对此不满，请尽快核实处理（信息保密，无需回复）,17667.06017,-3194.785445,2015-8-2 20:05,2015-8-2 20:12,2015-8-2 20:12,2015-8-5 9:47,12319上报,唐镇绿波城西门内（齐爱路）
922,1508H7489785,环卫市容,跨门营业,【无需回复】反映该处每天06:00-17：00左右有大量跨门营业卖凉菜、早点现象，影响市容及居民出行，请处理。（信息保密，无需回复）,0,0,2015-8-5 9:12,2015-8-5 9:15,2015-8-5 9:15,2015-8-10 9:24,12319上报,创新西路前进村门口
923,1508H7491122,街面秩序,占道无证照经营,【无需回复】反映该处每天22:00~次日05:00有5~6个乱设摊卖烧烤现象，影响市容及居民出行，请处理（信息保密、不需回复）。,8093.775876,-6533.35796,2015-8-5 9:28,2015-8-5 9:31,2015-8-5 9:31,2015-8-10 9:57,12319上报,陈春路鹏飞路路口
924,1508H7457251,环卫市容,暴露垃圾,反映该处现有大量混合垃圾堆积，影响周围环境，请核实处理并回复。联系电话：18509249650，联系人：张先生（要求07月23日下午清理） ,0,0,2015-8-3 13:01,2015-8-3 13:01,2015-8-3 13:01,2015-8-13 11:39,12319上报,赵环路9号防汛通道 
925,1508H7461401,环卫市容,暴露垃圾,反映该处土方车偷倒3--4车渣土，反映多日至今未清理，请尽快核实处理并回复。联系电话：18621267819（渣土处置）,0,0,2015-8-3 16:08,2015-8-3 17:09,2015-8-7 11:10,2015-8-7 15:39,12319上报,书院镇　东大公路桃园路100米以内
926,1508H7483675,街面秩序,占道无证照经营,反映该处现有5~6个左右乱设摊卖蔬菜水果，影响市容及居民出行，请处理（信息保密、不需回复）。,8669.620452,-821.8559704,2015-8-5 7:24,2015-8-5 7:26,2015-8-5 7:26,2015-8-8 9:03,12319上报,锦绣路300弄门口
927,1508H7463042,街面秩序,占道无证照经营,反映上述地址每天08:30-17:00有乱设摊现象（修自行车），影响市容，请核实处理。,0,0,2015-8-3 21:02,2015-8-3 21:48,2015-8-3 21:48,2015-8-7 16:24,12319上报,金杨路三街坊门口
928,1508H7463043,街面秩序,占道无证照经营,反映上述地址每天08:00-17:00有乱设摊现象（收废品），影响市容，请核实处理。,0,0,2015-8-3 21:02,2015-8-3 21:52,2015-8-3 21:52,2015-8-5 15:07,12319上报,银山路200号门口
929,1508H7463044,街面秩序,占道无证照经营,反映上述地址每天07:00-08:30、16:00-18:00有乱设摊现象（卖大饼），影响市容，请核实处理。,0,0,2015-8-3 21:02,2015-8-3 21:53,2015-8-3 21:53,2015-8-7 16:25,12319上报,金杨路金口路
930,1508H7476818,街面秩序,占道无证照经营,反映该处每天晚上20点至凌晨4点有乱设摊现象（夜排档），影响周围居民正常生活，停了两天后又有设摊，反映至今未果，对此不满，请核实处理并回复。,9958.26999,12301.28001,2015-8-4 13:18,2015-8-4 13:23,2015-8-5 10:32,2015-8-10 8:44,12319上报,清溪路100号
931,1508H7465924,环卫市容,跨门营业,【无需回复】反映该处每天17：00--次日凌晨02：00左右有跨门营业现象，烟雾严重影响周边环境及居民生活。而该问题反映至今已有10年，但至今未有相关部门到场彻底解决，对此反映人非常气愤，称该问题未解决的情况下，反映人的信息还被有关部门披露给被投诉者，请速核实处理并回复。（回复人：东二居委会陈主任、联系电话：68468151、18301905937）（反映人再三要求信息保密，如要反馈结果请联系东二居委会陈主任）,10067.44993,5787.470084,2015-8-4 8:20,2015-8-4 8:24,2015-8-4 8:24,2015-8-5 16:00,12319上报,东波路49弄34号（烧烤店）
932,1508H7465925,环卫市容,跨门营业,【无需回复你】反映该处每天17：00--次日凌晨02：00左右有跨门营业现象，烟雾严重影响周边环境及居民生活。而该问题反映至今已有10年，但至今未有相关部门到场彻底解决，对此反映人非常气愤，称该问题未解决的情况下，反映人的信息还被有关部门披露给被投诉者，请速核实处理并回复。（回复人：东二居委会陈主任、联系电话：68468151、18301905937）（反映人再三要求信息保密，如要反馈结果请联系东二居委会陈主任）,10029.87505,5674.79946,2015-8-4 8:20,2015-8-4 8:25,2015-8-4 8:25,2015-8-5 16:00,12319上报,东波路49弄边上43号（烧烤店）
933,1508H7447351,街面秩序,占道无证照经营,（信息保密，无需回复。）反映该处全天有大量乱设摊现象（7:00--9:00情况比较严重），影响通行，请核实处理。,10723.96481,-13464.72824,2015-8-3 8:36,2015-8-3 8:47,2015-8-3 8:47,2015-8-5 10:17,12319上报,周浦镇东南菜场门口
934,1508H7466209,街面秩序,占道无证照经营,【信息保密，无需回复】（要求尽快到场取缔）反映该处绿化带内每天07:00至09:00有卡车设摊卖早点，影响市容。反映后迟迟未处理，对此不满，请尽快核实处理。（信息保密，不回复）,11754.67076,-3326.147365,2015-8-4 8:26,2015-8-4 8:30,2015-8-4 8:30,2015-8-6 13:58,12319上报,祖冲之路藿香路
935,1508H7515497,街面秩序,占道无证照经营,（无需回复 信息保密）反映该处全天驻扎着一个回收废品的无证摊位，此人极其了解小区业主信息。此给周边居民生活及安全带来隐患。故望相关部门尽快核实处理。（无需回复 信息保密）,9134.454341,1597.8232,2015-8-6 13:23,2015-8-6 13:24,2015-8-6 13:24,2015-8-11 16:49,12319上报,张杨路2999弄西大门（门卫室后面）名人花苑
936,1507H7364636,环卫市容,跨门营业,"反映该处商铺有跨门营业现象,并在人行道上搭建帐篷,多次联系当地城管,工作人员不做任何处理,对此强烈不满，请处理并回复。",7345.695811,-12627.88277,2015-7-27 17:06,2015-7-27 17:10,2015-7-27 17:10,2015-7-31 9:08,12319上报,上南路6401号(起程汽车维修)
937,1508H7479855,街面秩序,占道无证照经营,【无需回复】反映该处有无证洗车摊位，请核实处理。（信息保密，无需回复）,5659.857314,-7415.500424,2015-8-4 15:36,2015-8-4 15:43,2015-8-4 15:43,2015-8-6 15:32,12319上报,板泉路整条路
938,1508H7529890,街面秩序,占道无证照经营,反映该处每天05：00到07：00有几十个乱设摊卖早点现象，影响市容及交通，城管部门在现场未进行任何处理，请核实处理并回复。,13835.00689,-10591.86683,2015-8-7 9:32,2015-8-7 9:38,2015-8-7 9:38,2015-8-12 15:31,12319上报,康桥镇秀沿路3668号门前
939,1507H7429454,街面秩序,占道无证照经营,【信息保密，无需回复】反映上述地址每天17：00左右开始有大量设摊现象，影响通行，请尽快核实处理。（信息保密）,17444.93051,-13918.7492,2015-7-31 15:36,2015-7-31 15:38,2015-7-31 15:38,2015-8-5 10:10,12319上报,周祝公路建设路口
940,1508H7436561,街面秩序,占道无证照经营,反映该处马路两侧有人设摊搞活动买电动车，请核实处理回复。,7024.132163,-7271.783944,2015-8-1 14:41,2015-8-1 14:48,2015-8-1 14:48,2015-8-5 15:14,12319上报,下南路161弄门口到南新居委会
941,1508H7436605,街面秩序,占道无证照经营,反映该处每天21:00--凌晨05:00存有夜排档设摊，请尽快核实处理并回复。联系电话：58512158,8153.649508,2338.871777,2015-8-1 14:47,2015-8-1 14:53,2015-8-1 14:53,2015-8-6 15:31,12319上报,德平路25弄门口
942,1508H7482220,环卫市容,跨门营业,反映该处现有一个烧烤摊跨门营业，请核实处理。（信息保密，无需回复。）,2942.227519,-7738.298153,2015-8-4 20:42,2015-8-4 20:49,2015-8-4 20:49,2015-8-6 15:33,12319上报,杨思路洪山路
943,1508H7482552,街面秩序,占道无证照经营,反映该处现在有设摊现象，影响生活，请核实处理并回复,3730.622112,-3925.771077,2015-8-5 0:36,2015-8-5 0:40,2015-8-5 0:40,2015-8-7 15:51,12319上报,浦东南路胶南路
944,1508H7503178,街面秩序,占道无证照经营,反映该处有大量乱设摊，占用道路影响通行，对此表示不满，请核实处理并回复。,36378.82999,-41926.24822,2015-8-6 7:35,2015-8-6 7:38,2015-8-6 7:38,2015-8-7 13:46,12319上报,渔港路466号门口
945,1508H7503179,街面秩序,占道无证照经营,反映该处正有大量设摊，严重影响车辆通行，对此强烈不满，请处理并回复。,10708.00733,12620.83569,2015-8-6 7:35,2015-8-6 7:42,2015-8-6 7:42,2015-8-7 10:45,12319上报,高桥镇学后街（高桥菜场门口）
946,1508H7432297,街面秩序,占道无证照经营,反映上述地址现有大量乱设摊现象（今天的设摊比前几天翻一翻），影响市容和通行，请尽快核实处理并回复。,0,0,2015-8-1 5:30,2015-8-1 6:16,2015-8-1 6:16,2015-8-1 9:24,12319上报,向阳路234号
947,1508H7435932,环卫市容,暴露垃圾,（催办）反映该处建筑工地擅自将泥浆排在道路上，影响市容通行，请尽快联系处理。,0,0,2015-8-1 11:53,2015-8-1 11:59,2015-8-1 11:59,2015-8-6 10:21,12319上报,江镇路靠近物流大道
948,1508H7437978,街面秩序,占道无证照经营,反映上述地址现有乱设摊现象（排挡、烧烤），请尽快核实处理。,3256.739487,-8309.053737,2015-8-1 22:23,2015-8-1 22:25,2015-8-1 22:25,2015-8-4 7:34,12319上报,海阳路洪山路
949,1508H7438420,街面秩序,占道无证照经营,反映上述地址现有大量乱设摊现象（今天的设摊比前几天翻一翻），影响市容和通行，请尽快核实处理并回复。,26891.39487,-20727.63135,2015-8-2 5:23,2015-8-2 5:25,2015-8-2 5:25,2015-8-5 9:53,12319上报,向阳路234号
950,1508H7440813,环卫市容,跨门营业,"反映该处烧烤店每天18:00分左右开始有跨门经营,影响市容,请核实处理并回复。联系电话:13661541217",6066.465922,-7634.760169,2015-8-2 9:35,2015-8-2 9:39,2015-8-2 9:39,2015-8-4 7:36,12319上报,东书房路390弄北侧
951,1508H7432252,街面秩序,占道无证照经营,反映该处现在有10多个乱设摊（卖烧烤和炒面，每天20:00开始有），影响市容通行及周边居民生活，请速核实处理。（信息保密，不需回复）,0,0,2015-8-1 4:36,2015-8-1 6:13,2015-8-1 9:22,2015-8-4 13:49,12319上报,三林路靠近灵岩南路
952,1508H7448410,街面秩序,占道无证照经营,（信息保密，不回复）反映该处绿化带内每天07:00至09:00有卡车设摊卖早点，影响市容。反映后迟迟未处理，对此不满，请尽快核实处理。,11754.67076,-3326.147365,2015-8-3 8:48,2015-8-3 8:53,2015-8-3 8:53,2015-8-5 14:10,12319上报,祖冲之路藿香路
953,1508H7435504,街面秩序,占道无证照经营,反映该处现有一个面包车乱设摊卖西瓜现象，影响市容及居民出行，并且城管部门在现场却未进行任何处理，请处理并回复。,9361.787084,12891.59802,2015-8-1 10:24,2015-8-1 10:34,2015-8-1 10:34,2015-8-5 16:38,12319上报,高桥镇和龙路农贸市场旁边
954,1508H7436201,环卫市容,跨门营业,【信息保密，无需回复】反映该处每天06:00-17：00左右有大量跨门营业卖凉菜、早点现象，影响市容及居民出行，请处理。（信息保密，无需回复）,0,0,2015-8-1 13:35,2015-8-1 13:53,2015-8-1 13:53,2015-8-5 9:25,12319上报,创新西路前进村门口
955,1508H7440442,街面秩序,占道无证照经营,（信息保密，无需回复。）反映该处每天09:00不到至18:00有设摊现象，喇叭噪音扰民，请处理。,11753.68631,3615.253474,2015-8-2 9:05,2015-8-2 9:08,2015-8-2 9:08,2015-8-3 10:09,12319上报,菏泽路567弄内
956,1508H7437240,街面秩序,占道无证照经营,反映该处现有4~5辆卡车设摊卖西瓜，请核实处理并回复。,25639.66405,-4965.388582,2015-8-1 16:47,2015-8-1 17:02,2015-8-1 17:02,2015-8-3 14:25,12319上报,川南奉公路灵通路
957,1508H7437566,环卫市容,跨门营业,反映该店铺有每天16:00以后有跨门营业卖烧烤现象，影响周边居民生活，请核实处理并回复。,2942.227519,-7738.298153,2015-8-1 18:41,2015-8-1 18:45,2015-8-1 18:45,2015-8-4 7:34,12319上报,杨思路洪山路路口（老四烧烤店）
958,1508H7437593,街面秩序,占道无证照经营,反映该处有乱设摊现象。（二十个摊位左右），请核实处理并回复。,21433.32958,-3562.483365,2015-8-1 18:47,2015-8-1 18:51,2015-8-1 18:51,2015-8-4 15:19,12319上报,川沙路川沙广场
959,1508H7437625,街面秩序,占道无证照经营,反映上述地址每天18：30左右开始有大量乱设摊现象，占道设摊，影响道路通行，对此表示不满，请速核实处理。,10473.5801,1941.100032,2015-8-1 18:59,2015-8-1 19:05,2015-8-1 19:05,2015-8-6 16:24,12319上报,金杨路630号门口
960,1508H7437843,街面秩序,占道无证照经营,反映上述地址有乱设摊现象（卖水果、糖果），占道设摊，影响道路通行，对此表示不满，请速核实处理。,11288.91633,-10763.18406,2015-8-1 20:47,2015-8-1 20:52,2015-8-1 20:52,2015-8-5 14:19,12319上报,秀沿路靠近康新公路（联华超市门口）
961,1508H7437844,环卫市容,暴露垃圾,反映上述地址路面有垃圾占道（家用电器），反映人再次来电表示投诉后垃圾一直没有清理，对此表示不满，请速核实处理。（信息保密，无需回复）,5881.200962,-7453.606665,2015-8-1 20:47,2015-8-1 20:51,2015-8-1 20:51,2015-8-5 9:04,12319上报,三林镇板泉路66号（浦三路到杨高南路）
962,1507H7423591,街面秩序,占道无证照经营,【无需回复】反映该处每天06:30以前就开始有大量乱设摊现象，严重影响车辆通行。多次反映未得到改善，对此表示不满，请核实处理。（无需回复，信息保密，反映人表示该处可能属闵行与浦东新区交界处）,0,0,2015-7-31 9:42,2015-7-31 9:43,2015-7-31 9:43,2015-7-31 16:49,12319上报,浦星公路芦恒路由北向南（地铁口附近）
963,1507H7423839,街面秩序,占道无证照经营,反映该处每天07:00不到至18:30有设摊现象（面包车卖大米、贩卖纸币），双休日还有设摊卖活禽，影响周边居民，对此不满，请处理并回复。,11753.68631,3615.253474,2015-7-31 9:48,2015-7-31 9:51,2015-7-31 9:51,2015-7-31 14:41,12319上报,菏泽路567弄内
964,1508H7437865,环卫市容,跨门营业,反映该处现在有跨门营业现象，反映至今未果，后有相关部门给其电话称会至现场处理，但至今相关部门没到现场查实，对此不满，请核实处理并回复。,6066.465922,-7634.760169,2015-8-1 21:05,2015-8-1 21:13,2015-8-1 21:13,2015-8-4 7:35,12319上报,东书房路390弄北面
965,1508H7441923,环卫市容,跨门营业,（信息保密）反映该处07月26--08月01日都有跨门营业现象（烧烤），请核实处理。（信息保密）,2645.227551,-8167.246665,2015-8-2 13:47,2015-8-2 14:04,2015-8-2 14:04,2015-8-4 7:35,12319上报,板泉路915号（刘氏龙虾）
966,1507H7431916,街面秩序,占道无证照经营,反映该处现有乱设摊现象（每天21:30---02:30，一个夜排档摊位），油烟扰民，对此不满，请尽快核实处理并回复。,0,0,2015-7-31 22:11,2015-7-31 22:41,2015-7-31 22:41,2015-8-5 10:00,12319上报,锦安东路近169路终点站
967,1508H7432151,街面秩序,占道无证照经营,反映该处每天20:00~次日02:00有10个左右乱设摊（卖烧烤和炒面），影响市容及居民出行，请速核实处理。（信息保密，不需回复）,0,0,2015-8-1 2:17,2015-8-1 4:00,2015-8-1 9:20,2015-8-4 13:49,12319上报,三林路靠近灵岩南路
968,1507H7417183,街面秩序,占道无证照经营,反映上述地址有设摊播放高音喇叭（卡拉OK收费），影响居民生活，请有关部门尽快处理并回复。,3117.976754,-12233.6564,2015-7-30 20:29,2015-7-30 20:32,2015-7-30 20:32,2015-8-3 13:56,12319上报,三舒路三鲁公路
969,1508H7438718,街面秩序,占道无证照经营,反映上述地址现有大量乱设摊现象，占道设摊，影响道路通行，对此表示不满，请速核实处理。,25181.07423,-28823.30214,2015-8-2 6:59,2015-8-2 7:05,2015-8-2 7:05,2015-8-4 10:18,12319上报,大团镇永春西路
970,1507H7417744,街面秩序,占道无证照经营,反映上述地址现有大量乱设摊现象（今天的设摊比前几天翻一翻），影响市容和通行，请尽快核实处理并回复。,26891.39487,-20727.63135,2015-7-31 5:47,2015-7-31 7:04,2015-7-31 7:04,2015-7-31 16:24,12319上报,向阳路234号
971,1507H7430840,街面秩序,占道无证照经营,"反映该处每天15:00左右开始有乱设摊现象(20个摊位),影响交通,请核实处理并回复.",0,0,2015-7-31 16:41,2015-7-31 16:49,2015-7-31 16:49,2015-8-5 9:42,12319上报,牛路胡家路(顾路菜场)
972,1507H7430841,街面秩序,占道无证照经营,反映该处14：00--24：00有大量乱设摊现象（烧烤摊），影响通行，多次反映至今未得到改善，也未给予回复，对此表示不满，请核实处理并回复。,2001.055166,-6607.141672,2015-7-31 16:41,2015-7-31 16:47,2015-7-31 16:47,2015-8-5 16:02,12319上报,昌里路历城路
973,1507H7430842,街面秩序,占道无证照经营,（反映人表示该问题无人答复，要求尽快回复）反映该处有乱设摊现象，影响行人通行，要求取缔，请核实处理并回复。联系电话：18521388169,2654.265759,-6329.348743,2015-7-31 16:41,2015-7-31 16:49,2015-7-31 16:49,2015-8-4 13:53,12319上报,洪山路蔓趣公园正门对面
974,1507H7417045,环卫市容,跨门营业,（来电要求催办，并要求上级部门处理）反映上述地址有扩门经营把影响机放在门外（立新炸鸡排店），影响居民生活，请有关部门尽快处理并回复。,0,0,2015-7-30 19:23,2015-7-30 19:27,2015-7-30 19:27,2015-7-31 16:22,12319上报,惠南镇东门大街三八路口
975,1508H7442972,环卫市容,暴露垃圾,反映该处公交车站有个垃圾桶，距离站牌很近，并且周边居民也会将垃圾堆到该处，气味严重影响乘客，希望移位，请核实处理并回复。（该处车站有992路、715路、南川线停靠，联系方式：13661979190）,4680.867201,-5951.638311,2015-8-2 17:41,2015-8-2 18:11,2015-8-2 18:11,2015-8-5 10:12,12319上报,北艾路杨高南路（往沪南公路方向）
976,1508H7443450,环卫市容,跨门营业,反映该处现在有跨门营业现象，反映至今未果，后有相关部门给其电话称会至现场处理，但至今相关部门没到现场查实，对此不满，请核实处理并回复。,6057.399874,-7552.169993,2015-8-2 19:53,2015-8-2 20:09,2015-8-2 20:09,2015-8-4 7:36,12319上报,东书房路356号
977,1508H7588512,街面秩序,占道无证照经营,（信息保密，不需回复）反映该处每天15:00~21:00有一个乱设摊（卖菜的），影响市容及居民出行，请速核实处理。,20641.23069,5896.954679,2015-8-11 14:57,2015-8-11 15:00,2015-8-11 15:00,2015-8-13 10:14,12319上报,东川公路靠近秦家港路
978,1508H7594146,街面秩序,占道无证照经营,【无需回复】反映该处每天07:15--08:30有乱设摊（有八辆卡车卖西瓜），影响车辆通行，反映后未有城管到场，对此不满，反映人情绪激动，请处理。（信息保密，无需回复）,0,0,2015-8-12 7:26,2015-8-12 7:38,2015-8-12 7:38,2015-8-17 9:50,12319上报,金闻路100号
979,1508H7547667,街面秩序,占道无证照经营,（催办）反映该处现正有三四个乱设摊（烧烤和炒面），影响市容和通行，要求相关部门立即到达现场，望处理并回复。,12967.39319,3406.607202,2015-8-8 21:02,2015-8-8 21:27,2015-8-8 21:27,2015-8-10 15:08,12319上报,金高路靠近佳高路
