,0,1,2,3,4,5,6
678,2204913038,2016-03-01,12:40:05,9号线徐家汇,地铁,3.0,非优惠
679,2204913038,2016-03-01,12:30:47,9号线宜山路,地铁,0.0,非优惠
680,2204913038,2016-03-01,08:51:50,8号线成山路,地铁,0.0,非优惠
681,2204913038,2016-03-01,14:59:25,2号线静安寺,地铁,3.0,非优惠
682,3004760430,2016-03-01,19:51:31,3号线江湾镇,地铁,3.0,非优惠
683,3004760430,2016-03-01,09:19:07,3号线大柏树,地铁,3.0,非优惠
684,3004760430,2016-03-01,09:13:47,3号线江湾镇,地铁,0.0,非优惠
685,3004760430,2016-03-01,19:44:27,3号线大柏树,地铁,0.0,非优惠
686,2701260644,2016-03-01,13:50:57,11号线浦三路,地铁,3.0,非优惠
687,2701260644,2016-03-01,10:36:03,11号线御桥,地铁,2.0,优惠
688,2701260644,2016-03-01,10:22:07,11号线浦三路,地铁,0.0,非优惠
689,2701260644,2016-03-01,13:34:16,11号线御桥,地铁,0.0,非优惠
690,3102521989,2016-03-01,08:18:41,1号线富锦路,地铁,0.0,非优惠
691,3102521989,2016-03-01,19:07:47,1号线富锦路,地铁,2.0,非优惠
692,3102521989,2016-03-01,18:29:52,3号线上海火车站,地铁,3.0,非优惠
693,3102521989,2016-03-01,18:34:02,1号线上海火车站,地铁,0.0,非优惠
694,3102521989,2016-03-01,08:58:52,3号线上海火车站,地铁,0.0,非优惠
695,3102521989,2016-03-01,08:54:28,1号线上海火车站,地铁,5.0,非优惠
696,3102521989,2016-03-01,09:14:21,4号线大连路,地铁,0.0,非优惠
697,3102521989,2016-03-01,18:14:33,4号线大连路,地铁,0.0,非优惠
698,2702423070,2016-03-01,12:32:47,1号线莘庄,地铁,0.0,非优惠
699,2702423070,2016-03-01,13:22:26,4号线世纪大道,地铁,4.0,优惠
700,601609006,2016-03-01,17:10:22,1号线彭浦新村,地铁,4.0,非优惠
701,601609006,2016-03-01,16:41:52,1号线人民广场,地铁,0.0,非优惠
702,601609006,2016-03-01,09:18:35,1号线通河新村,地铁,0.0,非优惠
703,601609006,2016-03-01,09:57:56,2号线南京东路,地铁,4.0,非优惠
704,2903712079,2016-03-01,18:30:39,2号线徐泾东,地铁,3.0,优惠
705,2903712079,2016-03-01,18:09:05,2号线北新泾,地铁,0.0,非优惠
706,2903712079,2016-03-01,09:25:09,13号线真北路,地铁,3.0,非优惠
707,2903712079,2016-03-01,09:12:46,13号线金运路,地铁,0.0,非优惠
708,2104265557,2016-03-01,17:19:14,8号线大世界,地铁,0.0,非优惠
709,2104265557,2016-03-01,17:49:36,6号线上南路,地铁,4.0,非优惠
710,2401446901,2016-03-01,19:19:47,8号线人民广场,地铁,0.0,非优惠
711,2401446901,2016-03-01,08:31:42,8号线人民广场,地铁,5.0,非优惠
712,2401446901,2016-03-01,20:02:53,5号线春申路,地铁,5.0,非优惠
713,2401446901,2016-03-01,07:39:49,5号线春申路,地铁,0.0,非优惠
714,3600262033,2016-03-01,07:59:11,10号线豫园,地铁,6.0,非优惠
715,3600262033,2016-03-01,13:02:08,10号线豫园,地铁,0.0,非优惠
716,3600262033,2016-03-01,14:16:25,11号线嘉定西,地铁,6.0,非优惠
717,3600262033,2016-03-01,06:39:51,11号线嘉定西,地铁,0.0,非优惠
718,2701711819,2016-03-01,16:49:04,7号线新村路,地铁,3.0,优惠
719,2701711819,2016-03-01,16:26:28,9号线徐家汇,地铁,0.0,非优惠
720,2701711819,2016-03-01,12:55:59,7号线新村路,地铁,0.0,非优惠
721,2702440254,2016-03-01,18:42:17,1号线外环路,地铁,4.0,非优惠
722,2702440254,2016-03-01,18:02:46,3号线中山公园,地铁,0.0,非优惠
723,2702440254,2016-03-01,14:16:53,1号线新闸路,地铁,0.0,非优惠
724,2702440254,2016-03-01,14:41:02,2号线中山公园,地铁,4.0,非优惠
725,2303090351,2016-03-01,14:59:31,8号线陆家浜路,地铁,3.0,非优惠
726,2303090351,2016-03-01,16:31:09,9号线嘉善路,地铁,3.0,非优惠
727,2303090351,2016-03-01,14:44:59,9号线嘉善路,地铁,0.0,非优惠
728,2303090351,2016-03-01,16:21:03,8号线陆家浜路,地铁,0.0,非优惠
729,2902447327,2016-03-01,20:02:57,4号线蓝村路,地铁,0.0,非优惠
730,2902447327,2016-03-01,21:07:31,11号线南翔,地铁,5.0,非优惠
731,2902447327,2016-03-01,08:22:57,4号线蓝村路,地铁,4.0,优惠
732,2902447327,2016-03-01,07:16:55,11号线南翔,地铁,0.0,非优惠
733,3102144157,2016-03-01,08:46:42,11号线李子园路,地铁,0.0,非优惠
734,3102144157,2016-03-01,09:31:58,11号线兆丰路,地铁,6.0,非优惠
735,3102144157,2016-03-01,15:42:57,11号线李子园路,地铁,6.0,非优惠
736,3102144157,2016-03-01,14:55:25,11号线花桥,地铁,0.0,非优惠
737,2303978884,2016-03-01,15:12:46,4号线世纪大道,地铁,4.0,非优惠
738,2303978884,2016-03-01,14:45:08,7号线常熟路,地铁,0.0,非优惠
739,2005019085,2016-03-01,17:01:13,9号线小南门,地铁,0.0,非优惠
740,2005019085,2016-03-01,17:44:41,8号线沈杜公路,地铁,5.0,非优惠
741,2004461287,2016-03-01,17:04:06,3号线赤峰路,地铁,0.0,非优惠
742,2004461287,2016-03-01,07:48:10,3号线赤峰路,地铁,4.0,非优惠
743,2004461287,2016-03-01,17:45:15,2号线威宁路,地铁,4.0,非优惠
744,2004461287,2016-03-01,07:02:25,2号线威宁路,地铁,0.0,非优惠
745,2903472,2016-03-01,17:20:03,10号线新天地,地铁,3.0,非优惠
746,2903472,2016-03-01,17:03:36,7号线长寿路,地铁,0.0,非优惠
747,3103315067,2016-03-01,14:28:55,2号线虹桥火车站,地铁,0.0,非优惠
748,3103315067,2016-03-01,15:25:12,2号线龙阳路,地铁,6.0,非优惠
749,2804215746,2016-03-01,20:29:25,3号线上海南站,地铁,4.0,非优惠
750,2804215746,2016-03-01,08:39:56,1号线上海火车站,地铁,4.0,非优惠
751,2804215746,2016-03-01,08:06:39,3号线上海南站,地铁,0.0,非优惠
752,2804215746,2016-03-01,19:59:45,1号线上海火车站,地铁,0.0,非优惠
753,760242166,2016-03-01,17:16:56,8号线西藏南路,地铁,0.0,非优惠
754,760242166,2016-03-01,06:59:05,8号线西藏南路,地铁,5.0,非优惠
755,2803066368,2016-03-01,15:02:49,3号线水产路,地铁,0.0,非优惠
756,2803066368,2016-03-01,08:17:46,3号线水产路,地铁,5.0,非优惠
757,2803066368,2016-03-01,16:12:14,12号线爱国路,地铁,5.0,非优惠
758,2803066368,2016-03-01,07:17:21,12号线爱国路,地铁,0.0,非优惠
759,3102062295,2016-03-01,18:24:35,12号线宁国路,地铁,4.0,非优惠
760,3102062295,2016-03-01,08:45:22,9号线杨高中路,地铁,4.0,非优惠
761,3102062295,2016-03-01,17:58:53,9号线杨高中路,地铁,0.0,非优惠
762,3102062295,2016-03-01,08:20:43,12号线宁国路,地铁,0.0,非优惠
763,3001356497,2016-03-01,09:06:13,10号线同济大学,地铁,4.0,非优惠
764,3001356497,2016-03-01,18:06:38,9号线宜山路,地铁,0.0,非优惠
765,3001356497,2016-03-01,18:42:48,7号线新村路,地铁,4.0,非优惠
766,3001356497,2016-03-01,08:20:19,7号线新村路,地铁,0.0,非优惠
767,2904306651,2016-03-01,17:07:10,9号线徐家汇,地铁,4.0,非优惠
768,2904306651,2016-03-01,16:35:32,5号线银都路,地铁,0.0,非优惠
769,2904306651,2016-03-01,07:46:24,5号线银都路,地铁,4.0,非优惠
770,2904306651,2016-03-01,07:11:33,9号线徐家汇,地铁,0.0,非优惠
771,2702128716,2016-03-01,22:58:50,11号线嘉定新城,地铁,5.0,非优惠
772,2702128716,2016-03-01,19:42:44,2号线南京西路,地铁,0.0,非优惠
773,2702128716,2016-03-01,22:19:43,11号线江苏路,地铁,0.0,非优惠
774,2702128716,2016-03-01,15:16:21,11号线嘉定新城,地铁,0.0,非优惠
775,2702128716,2016-03-01,16:02:23,7号线长寿路,地铁,5.0,非优惠
776,2702128716,2016-03-01,20:33:55,2号线江苏路,地铁,3.0,非优惠
777,2004971946,2016-03-01,08:57:58,2号线龙阳路,地铁,0.0,非优惠
778,2004971946,2016-03-01,09:04:08,2号线张江高科,地铁,3.0,非优惠
779,2004971946,2016-03-01,17:57:16,2号线龙阳路,地铁,3.0,非优惠
780,2004971946,2016-03-01,17:49:24,2号线张江高科,地铁,0.0,非优惠
781,3000471719,2016-03-01,08:42:31,9号线佘山,地铁,0.0,非优惠
782,3000471719,2016-03-01,18:03:37,9号线佘山,地铁,5.0,非优惠
783,3000471719,2016-03-01,17:18:12,1号线漕宝路,地铁,0.0,非优惠
784,3000471719,2016-03-01,09:32:52,1号线漕宝路,地铁,4.0,优惠
785,3000745813,2016-03-01,08:17:58,8号线黄兴路,地铁,0.0,非优惠
786,3000745813,2016-03-01,17:12:34,2号线陆家嘴,地铁,0.0,非优惠
787,3000745813,2016-03-01,17:54:10,8号线黄兴路,地铁,4.0,非优惠
788,3000745813,2016-03-01,08:55:18,2号线陆家嘴,地铁,4.0,非优惠
789,202633793,2016-03-01,15:34:25,9号线打浦桥,地铁,0.0,非优惠
790,202633793,2016-03-01,16:12:05,6号线五莲路,地铁,4.0,非优惠
791,2603300072,2016-03-01,21:32:38,1号线陕西南路,地铁,0.0,非优惠
792,2603300072,2016-03-01,22:15:35,12号线东陆路,地铁,4.0,非优惠
793,2603300072,2016-03-01,07:59:47,12号线东陆路,地铁,0.0,非优惠
794,3003952982,2016-03-01,07:51:26,2号线北新泾,地铁,0.0,非优惠
795,3003952982,2016-03-01,08:14:31,10号线交通大学,地铁,4.0,非优惠
796,3003952982,2016-03-01,17:18:08,10号线交通大学,地铁,0.0,非优惠
797,3003952982,2016-03-01,17:42:02,2号线北新泾,地铁,4.0,非优惠
798,3002696790,2016-03-01,10:35:30,11号线祁连山路,地铁,0.0,非优惠
799,3002696790,2016-03-01,13:21:42,11号线上海西站,地铁,6.0,非优惠
800,3002696790,2016-03-01,11:28:19,11号线花桥,地铁,5.0,优惠
801,3002696790,2016-03-01,12:26:40,11号线花桥,地铁,0.0,非优惠
802,600911751,2016-03-01,19:24:12,1号线彭浦新村,地铁,0.0,非优惠
803,600911751,2016-03-01,09:17:45,1号线彭浦新村,地铁,3.0,优惠
804,600911751,2016-03-01,08:32:51,8号线耀华路,地铁,0.0,非优惠
805,600911751,2016-03-01,20:02:22,8号线耀华路,地铁,4.0,非优惠
806,2904428515,2016-03-01,08:14:59,9号线合川路,地铁,0.0,非优惠
807,2904428515,2016-03-01,17:33:16,9号线合川路,地铁,3.0,非优惠
808,2904428515,2016-03-01,08:20:41,9号线漕河泾开发区,地铁,3.0,非优惠
809,2904428515,2016-03-01,17:26:22,9号线漕河泾开发区,地铁,0.0,非优惠
810,202576622,2016-03-01,17:02:08,7号线昌平路,地铁,0.0,非优惠
811,202576622,2016-03-01,07:00:18,7号线昌平路,地铁,3.0,非优惠
812,202576622,2016-03-01,17:26:31,2号线中山公园,地铁,3.0,非优惠
813,202576622,2016-03-01,06:40:22,2号线中山公园,地铁,0.0,非优惠
814,3103982295,2016-03-01,16:50:43,8号线成山路,地铁,5.0,非优惠
815,3103982295,2016-03-01,15:56:17,2号线虹桥火车站,地铁,0.0,非优惠
816,2804708323,2016-03-01,18:33:32,11号线浦三路,地铁,4.0,非优惠
817,2804708323,2016-03-01,17:44:50,10号线豫园,地铁,0.0,非优惠
818,2802719706,2016-03-01,06:29:12,2号线中山公园,地铁,0.0,非优惠
819,2802719706,2016-03-01,06:28:59,2号线中山公园,地铁,4.0,非优惠
820,2802719706,2016-03-01,05:28:44,3号线东宝兴路,地铁,0.0,非优惠
821,2802719706,2016-03-01,06:53:09,2号线虹桥火车站,地铁,4.0,非优惠
822,2105029742,2016-03-01,09:14:55,9号线商城路,地铁,4.0,非优惠
823,2105029742,2016-03-01,08:52:50,8号线西藏北路,地铁,0.0,非优惠
824,2902661610,2016-03-01,19:22:36,1号线中山北路,地铁,0.0,非优惠
825,2902661610,2016-03-01,08:05:42,1号线中山北路,地铁,4.0,非优惠
826,2902661610,2016-03-01,07:38:47,1号线上海体育馆,地铁,0.0,非优惠
827,2902661610,2016-03-01,19:47:55,1号线上海体育馆,地铁,4.0,非优惠
828,2104988121,2016-03-01,19:21:07,4号线浦电路,地铁,0.0,非优惠
829,2104988121,2016-03-01,08:43:49,4号线东安路,地铁,0.0,非优惠
830,2104988121,2016-03-01,19:43:37,4号线东安路,地铁,4.0,非优惠
831,2104988121,2016-03-01,09:03:34,4号线浦电路,地铁,4.0,非优惠
832,3800335652,2016-03-01,07:27:17,4号线蓝村路,地铁,0.0,非优惠
833,3800335652,2016-03-01,17:04:42,8号线西藏南路,地铁,0.0,非优惠
834,3800335652,2016-03-01,17:14:23,4号线蓝村路,地铁,3.0,非优惠
835,3800335652,2016-03-01,07:37:13,8号线西藏南路,地铁,2.0,优惠
836,2503219273,2016-03-01,09:06:56,2号线浦东国际机场,地铁,8.0,非优惠
837,2503219273,2016-03-01,07:18:01,1号线共康路,地铁,0.0,非优惠
838,2904559262,2016-03-01,18:37:36,9号线商城路,地铁,3.0,非优惠
839,2904559262,2016-03-01,09:10:37,9号线商城路,地铁,0.0,非优惠
840,2904559262,2016-03-01,09:24:34,9号线打浦桥,地铁,2.0,优惠
841,2904559262,2016-03-01,18:23:00,9号线打浦桥,地铁,0.0,非优惠
842,2102190745,2016-03-01,20:45:17,2号线陆家嘴,地铁,0.0,非优惠
843,2102190745,2016-03-01,21:20:07,4号线大木桥路 ,地铁,4.0,非优惠
844,2102190745,2016-03-01,09:45:16,2号线陆家嘴,地铁,4.0,非优惠
845,2102190745,2016-03-01,09:13:53,4号线大木桥路 ,地铁,0.0,非优惠
846,2903352617,2016-03-01,09:12:53,1号线富锦路,地铁,0.0,非优惠
847,2903352617,2016-03-01,09:30:20,1号线通河新村,地铁,3.0,优惠
848,2001534155,2016-03-01,14:30:47,1号线人民广场,地铁,0.0,非优惠
849,2001534155,2016-03-01,15:46:55,2号线浦东国际机场,地铁,7.0,非优惠
850,3200341909,2016-03-01,08:41:38,8号线江浦路,地铁,0.0,非优惠
851,3200341909,2016-03-01,17:46:29,7号线花木路,地铁,0.0,非优惠
852,3200341909,2016-03-01,09:36:15,7号线花木路,地铁,4.0,非优惠
853,3200341909,2016-03-01,18:46:26,8号线江浦路,地铁,4.0,非优惠
854,2903749324,2016-03-01,09:03:57,9号线杨高中路,地铁,5.0,非优惠
855,2903749324,2016-03-01,08:10:45,11号线上海西站,地铁,0.0,非优惠
856,2903749324,2016-03-01,18:43:58,11号线上海西站,地铁,5.0,非优惠
857,2903749324,2016-03-01,17:53:40,9号线杨高中路,地铁,0.0,非优惠
858,2104136319,2016-03-01,10:19:48,11号线曹杨路,地铁,0.0,非优惠
859,2104136319,2016-03-01,21:50:39,2号线江苏路,地铁,0.0,非优惠
860,2104136319,2016-03-01,10:48:49,2号线东昌路,地铁,4.0,非优惠
861,2104136319,2016-03-01,22:00:31,11号线曹杨路,地铁,3.0,非优惠
862,2104136319,2016-03-01,18:35:26,2号线东昌路,地铁,0.0,非优惠
863,2104136319,2016-03-01,18:57:37,2号线江苏路,地铁,4.0,非优惠
864,2400895408,2016-03-01,09:58:25,4号线塘桥,地铁,0.0,非优惠
865,2400895408,2016-03-01,14:07:45,1号线陕西南路,地铁,3.0,非优惠
866,2400895408,2016-03-01,13:58:55,1号线新闸路,地铁,0.0,非优惠
867,2400895408,2016-03-01,09:16:13,4号线塘桥,地铁,3.0,优惠
868,2400895408,2016-03-01,10:26:46,1号线新闸路,地铁,4.0,非优惠
869,2400895408,2016-03-01,16:10:10,1号线漕宝路,地铁,4.0,非优惠
870,2400895408,2016-03-01,15:51:26,1号线陕西南路,地铁,0.0,非优惠
871,3100523757,2016-03-01,19:09:34,3号线江湾镇,地铁,5.0,非优惠
872,3100523757,2016-03-01,08:41:50,12号线金海路,地铁,5.0,非优惠
873,3100523757,2016-03-01,18:07:05,12号线金海路,地铁,0.0,非优惠
874,3100523757,2016-03-01,07:37:00,3号线江湾镇,地铁,0.0,非优惠
875,2902800938,2016-03-01,08:04:47,11号线南翔,地铁,0.0,非优惠
876,2902800938,2016-03-01,18:09:29,13号线金沙江路,地铁,0.0,非优惠
877,2902800938,2016-03-01,18:44:50,11号线南翔,地铁,4.0,非优惠
878,2902800938,2016-03-01,08:39:40,13号线金沙江路,地铁,3.0,优惠
879,2204740480,2016-03-01,09:45:00,6号线高科西路,地铁,0.0,非优惠
880,2204740480,2016-03-01,12:29:25,6号线高科西路,地铁,4.0,非优惠
881,2204740480,2016-03-01,11:57:31,4号线上海体育馆,地铁,0.0,非优惠
882,2204740480,2016-03-01,10:10:32,4号线上海体育馆,地铁,4.0,非优惠
883,2005259965,2016-03-01,07:29:00,2号线龙阳路,地铁,4.0,非优惠
884,2005259965,2016-03-01,07:01:26,6号线德平路,地铁,0.0,非优惠
885,2003330625,2016-03-01,18:47:07,7号线龙阳路,地铁,0.0,非优惠
886,2602331712,2016-03-01,08:57:12,11号线江苏路,地铁,4.0,非优惠
887,2602331712,2016-03-01,08:23:55,11号线南翔,地铁,0.0,非优惠
888,3000121838,2016-03-01,08:40:39,6号线德平路,地铁,4.0,非优惠
889,3000121838,2016-03-01,14:27:22,6号线德平路,地铁,0.0,非优惠
890,3000121838,2016-03-01,16:34:44,6号线德平路,地铁,4.0,非优惠
891,3000121838,2016-03-01,06:59:48,6号线德平路,地铁,0.0,非优惠
892,2402935269,2016-03-01,08:16:57,1号线莲花路,地铁,0.0,非优惠
893,2402935269,2016-03-01,19:20:02,1号线莲花路,地铁,5.0,非优惠
894,2402935269,2016-03-01,18:34:21,1号线汶水路,地铁,0.0,非优惠
895,2402935269,2016-03-01,09:08:53,1号线汶水路,地铁,5.0,非优惠
896,2202703427,2016-03-01,18:39:49,10号线同济大学,地铁,4.0,非优惠
897,2202703427,2016-03-01,07:49:01,2号线陆家嘴,地铁,4.0,非优惠
898,2202703427,2016-03-01,18:16:23,2号线陆家嘴,地铁,0.0,非优惠
899,2202703427,2016-03-01,07:24:17,10号线同济大学,地铁,0.0,非优惠
900,2104962684,2016-03-01,11:00:02,3号线上海南站,地铁,4.0,非优惠
901,2104962684,2016-03-01,09:58:45,3号线东宝兴路,地铁,0.0,非优惠
902,2104962684,2016-03-01,10:24:46,3号线上海火车站,地铁,0.0,非优惠
903,2104962684,2016-03-01,10:07:01,3号线上海火车站,地铁,3.0,非优惠
904,3101759782,2016-03-01,09:22:02,2号线威宁路,地铁,0.0,非优惠
905,3101759782,2016-03-01,20:19:25,2号线威宁路,地铁,4.0,非优惠
906,3101759782,2016-03-01,20:02:06,2号线静安寺,地铁,0.0,非优惠
907,3101759782,2016-03-01,09:37:59,2号线静安寺,地铁,4.0,非优惠
908,2303159437,2016-03-01,18:28:29,1号线汶水路,地铁,0.0,非优惠
909,2303159437,2016-03-01,08:57:15,1号线汶水路,地铁,6.0,非优惠
910,3002847009,2016-03-01,16:41:18,1号线人民广场,地铁,0.0,非优惠
911,3002847009,2016-03-01,16:47:23,2号线南京西路,地铁,3.0,非优惠
912,3002847009,2016-03-01,13:50:40,10号线天潼路,地铁,3.0,非优惠
913,2100394749,2016-03-01,12:36:46,6号线民生路,地铁,6.0,非优惠
914,2100394749,2016-03-01,11:12:54,7号线顾村公园,地铁,0.0,非优惠
915,2902414817,2016-03-01,08:56:49,2号线陆家嘴,地铁,3.0,非优惠
916,2902414817,2016-03-01,08:42:29,2号线世纪公园,地铁,0.0,非优惠
917,2902414817,2016-03-01,19:37:23,2号线世纪公园,地铁,3.0,非优惠
918,2902414817,2016-03-01,19:22:54,2号线陆家嘴,地铁,0.0,非优惠
919,2203048962,2016-03-01,19:34:03,8号线江月路,地铁,4.0,优惠
920,2203048962,2016-03-01,18:32:57,1号线莘庄,地铁,0.0,非优惠
921,2203048962,2016-03-01,07:53:18,8号线江月路,地铁,0.0,非优惠
922,2203048962,2016-03-01,08:42:46,1号线莲花路,地铁,5.0,非优惠
923,2703082981,2016-03-01,18:10:14,3号线中山公园,地铁,3.0,非优惠
924,2703082981,2016-03-01,10:36:45,2号线静安寺,地铁,4.0,非优惠
925,2703082981,2016-03-01,10:16:34,2号线淞虹路,地铁,0.0,非优惠
926,2703082981,2016-03-01,18:02:55,3号线金沙江路,地铁,0.0,非优惠
927,2703082981,2016-03-01,14:01:01,3号线金沙江路,地铁,3.0,非优惠
928,2703082981,2016-03-01,13:41:21,7号线静安寺,地铁,0.0,非优惠
929,2300638528,2016-03-01,07:49:49,1号线陕西南路,地铁,4.0,非优惠
930,2300638528,2016-03-01,07:29:27,1号线锦江乐园,地铁,0.0,非优惠
931,2300638528,2016-03-01,16:12:01,1号线锦江乐园,地铁,4.0,非优惠
932,2300638528,2016-03-01,15:53:12,1号线陕西南路,地铁,0.0,非优惠
933,2904370433,2016-03-01,09:10:22,2号线世纪公园,地铁,0.0,非优惠
934,2904370433,2016-03-01,12:31:35,1号线徐家汇,地铁,0.0,非优惠
935,2904370433,2016-03-01,11:22:52,11号线枫桥路,地铁,0.0,非优惠
936,2904370433,2016-03-01,13:27:33,2号线世纪公园,地铁,4.0,非优惠
937,2904370433,2016-03-01,11:42:12,9号线徐家汇,地铁,4.0,非优惠
938,2904370433,2016-03-01,09:55:12,11号线枫桥路,地铁,4.0,非优惠
939,2903613075,2016-03-01,09:59:29,3号线长江南路,地铁,0.0,非优惠
940,2903613075,2016-03-01,21:20:39,3号线长江南路,地铁,1.0,非优惠
941,2903613075,2016-03-01,20:47:34,1号线上海火车站,地铁,3.0,非优惠
942,2903613075,2016-03-01,10:25:57,3号线宝山路,地铁,3.0,非优惠
943,2903613075,2016-03-01,10:23:09,3号线宝山路,地铁,4.0,非优惠
944,2903613075,2016-03-01,10:25:30,3号线宝山路,地铁,0.0,非优惠
945,2903613075,2016-03-01,20:55:09,3号线上海火车站,地铁,0.0,非优惠
946,2903613075,2016-03-01,20:39:34,1号线延长路,地铁,0.0,非优惠
947,3002216991,2016-03-01,18:04:23,10号线伊犁路,地铁,0.0,非优惠
948,3002216991,2016-03-01,18:41:44,8号线曲阳路,地铁,4.0,非优惠
949,3002216991,2016-03-01,08:00:35,8号线曲阳路,地铁,0.0,非优惠
950,3002216991,2016-03-01,08:36:47,10号线伊犁路,地铁,4.0,非优惠
951,3104664427,2016-03-01,15:32:51,10号线陕西南路,地铁,0.0,非优惠
952,3104664427,2016-03-01,09:58:09,9号线打浦桥,地铁,4.0,非优惠
953,3104664427,2016-03-01,17:03:12,4号线世纪大道,地铁,0.0,非优惠
954,3104664427,2016-03-01,17:17:39,2号线龙阳路,地铁,3.0,非优惠
955,3104664427,2016-03-01,16:46:54,4号线世纪大道,地铁,3.0,非优惠
956,3104664427,2016-03-01,16:35:01,2号线南京东路,地铁,0.0,非优惠
957,3104664427,2016-03-01,09:36:15,4号线世纪大道,地铁,0.0,非优惠
958,3104664427,2016-03-01,15:45:19,8号线人民广场,地铁,3.0,非优惠
959,2004981600,2016-03-01,08:00:13,9号线合川路,地铁,4.0,非优惠
960,2004981600,2016-03-01,07:38:54,9号线泗泾,地铁,0.0,非优惠
961,2004981600,2016-03-01,18:51:51,9号线泗泾,地铁,4.0,非优惠
962,2004981600,2016-03-01,18:26:45,9号线合川路,地铁,0.0,非优惠
963,2002238479,2016-03-01,18:54:29,1号线汉中路,地铁,5.0,优惠
964,2002238479,2016-03-01,19:34:43,1号线汉中路,地铁,0.0,非优惠
965,2002238479,2016-03-01,20:16:49,2号线广兰路,地铁,5.0,非优惠
966,3004531390,2016-03-01,19:18:03,8号线沈杜公路,地铁,6.0,非优惠
967,3004531390,2016-03-01,18:14:06,13号线大渡河路,地铁,0.0,非优惠
968,3004531390,2016-03-01,07:12:48,8号线沈杜公路,地铁,0.0,非优惠
969,3004531390,2016-03-01,08:03:23,13号线大渡河路,地铁,5.0,优惠
970,2005133022,2016-03-01,07:11:35,1号线莘庄,地铁,0.0,非优惠
971,2005133022,2016-03-01,07:19:46,1号线莲花路,地铁,2.0,优惠
972,202561728,2016-03-01,20:07:37,1号线徐家汇,地铁,0.0,非优惠
973,202561728,2016-03-01,20:27:36,1号线外环路,地铁,4.0,非优惠
974,202561728,2016-03-01,09:32:56,9号线徐家汇,地铁,3.0,优惠
975,202561728,2016-03-01,09:08:17,1号线外环路,地铁,0.0,非优惠
976,2302835906,2016-03-01,08:45:56,4号线世纪大道,地铁,3.0,优惠
977,2302835906,2016-03-01,17:14:50,4号线世纪大道,地铁,0.0,非优惠
978,2302835906,2016-03-01,08:02:15,7号线大华三路,地铁,0.0,非优惠
979,2302835906,2016-03-01,17:45:55,2号线威宁路,地铁,4.0,非优惠
980,2502513271,2016-03-01,17:10:09,10号线伊犁路,地铁,0.0,非优惠
981,2502513271,2016-03-01,17:35:32,3号线中潭路,地铁,4.0,非优惠
982,2105238253,2016-03-01,07:52:15,9号线漕河泾开发区,地铁,4.0,非优惠
983,2105238253,2016-03-01,22:43:53,9号线九亭,地铁,4.0,非优惠
984,2105238253,2016-03-01,07:34:20,9号线九亭,地铁,0.0,非优惠
985,2105238253,2016-03-01,22:23:38,9号线漕河泾开发区,地铁,0.0,非优惠
986,2903637436,2016-03-01,18:10:50,12号线江浦公园,地铁,4.0,非优惠
987,2903637436,2016-03-01,06:40:28,8号线鞍山新村,地铁,0.0,非优惠
988,2903637436,2016-03-01,06:50:39,8号线西藏北路,地铁,2.0,优惠
989,2903637436,2016-03-01,17:48:13,8号线西藏北路,地铁,0.0,非优惠
990,761379708,2016-03-01,08:41:29,2号线金科路,地铁,0.0,非优惠
991,761379708,2016-03-01,19:50:13,2号线张江高科,地铁,5.0,非优惠
992,761379708,2016-03-01,19:01:13,9号线合川路,地铁,0.0,非优惠
993,761379708,2016-03-01,09:34:28,9号线合川路,地铁,4.0,优惠
994,2804282974,2016-03-01,15:06:22,1号线上海火车站,地铁,0.0,非优惠
995,2804282974,2016-03-01,15:32:52,1号线通河新村,地铁,4.0,非优惠
996,2804282974,2016-03-01,08:45:42,1号线上海火车站,地铁,5.0,非优惠
997,2804282974,2016-03-01,16:35:12,1号线富锦路,地铁,4.0,非优惠
998,2804282974,2016-03-01,08:09:11,1号线富锦路,地铁,0.0,非优惠
999,2804282974,2016-03-01,16:16:06,1号线共康路,地铁,0.0,非优惠
